SalePrice,YearSold,LotFrontage,LotSize,HouseStyle,OverallQual,OverallCond,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition
190000,2006,,18800,2Story,6,5,1976,TA,TA,796,790,784,1574,2,3,1,TA,6,Attchd,1976,Fin,2,566,WD ,Normal
169000,2006,,10464,SFoyer,6,6,1980,TA,TA,988,1102,0,1102,1,2,1,TA,5,Attchd,1980,RFn,2,582,WD ,Normal
241500,2006,80,10400,1Story,7,5,1988,TA,TA,1845,1872,0,1872,2,3,1,TA,6,Attchd,1988,Fin,2,604,WD ,Normal
188900,2006,81,10530,2Story,7,5,1978,TA,TA,945,945,912,1857,2,4,1,TA,8,Attchd,1978,RFn,2,482,WD ,Normal
207500,2006,79,10240,1Story,6,6,1980,TA,Gd,1686,1686,0,1686,2,3,1,TA,7,Attchd,1980,Unf,2,612,WD ,Normal
250000,2006,80,16692,2Story,7,5,1978,TA,TA,1392,1392,1392,2784,3,5,1,Gd,12,Attchd,1978,RFn,2,564,WD ,Normal
179900,2006,85,11475,2Story,6,6,1975,TA,TA,713,811,741,1552,2,3,1,TA,6,Attchd,1975,RFn,2,434,WD ,Normal
172000,2006,,9927,SFoyer,7,5,1976,Gd,TA,1047,1083,0,1083,1,2,1,TA,5,Attchd,1976,RFn,2,596,WD ,Normal
294323,2006,75,9512,2Story,7,5,2005,Gd,TA,960,960,1358,2318,2,3,1,Gd,8,BuiltIn,2005,Fin,2,541,New,Partial
184500,2006,81,10530,SLvl,6,6,1975,TA,TA,675,1109,766,1875,3,3,1,Gd,8,Attchd,1975,RFn,2,485,WD ,Normal
153500,2006,78,10140,1Story,5,6,1975,TA,TA,1056,1074,0,1074,1,3,1,TA,6,Attchd,1975,RFn,2,495,WD ,Normal
162900,2006,78,10140,2Story,7,5,1976,TA,TA,832,832,832,1664,2,4,1,TA,8,Attchd,1976,RFn,2,528,WD ,Normal
181000,2006,78,10140,1Story,6,6,1974,TA,TA,1040,1309,0,1309,1,3,1,Gd,5,Attchd,1974,RFn,2,484,WD ,Normal
155000,2006,80,10000,1Story,6,6,1974,TA,TA,1103,1103,0,1103,2,3,1,TA,6,Attchd,1974,Unf,2,462,WD ,Normal
138800,2006,,15870,1Story,5,5,1969,TA,TA,1096,1096,0,1096,1,3,1,TA,6,Attchd,1969,Fin,1,299,WD ,Abnorml
116050,2006,71,9353,1Story,4,5,1970,TA,TA,864,864,0,864,1,3,1,TA,5,Attchd,1972,Unf,1,280,Oth,Abnorml
88000,2006,,8125,1Story,4,4,1971,TA,TA,858,858,0,858,1,3,1,TA,5,,,,0,0,WD ,Normal
97500,2006,60,7200,1Story,4,4,1971,TA,TA,864,874,0,874,1,3,1,TA,5,Detchd,1995,Unf,2,576,WD ,Normal
190000,2006,26,8773,1Story,6,5,2002,Gd,TA,1487,1419,0,1419,2,2,1,Gd,4,Attchd,2002,Fin,2,543,WD ,Normal
105500,2006,24,2760,2Story,6,5,1973,TA,TA,525,525,567,1092,1,3,1,TA,6,Detchd,1973,Unf,2,440,WD ,Normal
125500,2006,24,2160,2Story,5,6,1973,TA,TA,765,765,600,1365,1,3,1,Gd,7,Attchd,1973,Unf,2,440,WD ,Normal
83000,2006,21,1953,2Story,6,5,1973,TA,TA,483,483,504,987,1,2,1,TA,5,Detchd,1973,Unf,1,264,WD ,Normal
116000,2006,21,1890,2Story,6,7,1972,TA,TA,494,494,536,1030,1,3,1,TA,6,Detchd,1973,Unf,1,264,WD ,Normal
91500,2006,21,1680,2Story,6,5,1971,TA,TA,672,672,546,1218,1,3,1,TA,7,,,,0,0,WD ,Abnorml
118000,2006,21,1680,2Story,6,7,1972,TA,TA,672,672,546,1218,1,3,1,TA,7,Detchd,1972,Unf,1,264,WD ,Normal
89000,2006,21,1680,2Story,6,5,1972,TA,TA,483,483,465,948,1,2,1,TA,5,Detchd,1972,Unf,1,264,WD ,Normal
108000,2006,21,1680,2Story,6,5,1972,TA,TA,525,525,567,1092,1,3,1,TA,6,Detchd,1972,Unf,1,264,WD ,Normal
94500,2006,21,1680,2Story,6,5,1972,TA,TA,483,483,504,987,1,2,1,TA,5,Attchd,1972,Unf,1,288,WD ,Normal
146300,2006,53,4043,1Story,6,5,1975,TA,TA,1069,1069,0,1069,2,2,1,TA,4,Attchd,1975,RFn,2,440,WD ,Normal
145000,2006,65,7514,1Story,5,7,1967,TA,TA,943,1387,0,1387,1,3,1,TA,6,Attchd,1974,RFn,1,300,WD ,Normal
123000,2006,68,7838,SFoyer,5,5,1967,TA,TA,864,900,0,900,1,3,1,TA,6,Attchd,1967,RFn,1,288,WD ,Normal
137500,2006,24,2280,1Story,7,7,1976,TA,TA,1055,1055,0,1055,2,2,1,TA,4,Attchd,1976,Unf,1,319,WD ,Normal
144000,2006,24,2179,2Story,6,5,1976,TA,TA,855,855,601,1456,2,3,1,TA,6,Attchd,1976,RFn,2,460,WD ,Normal
315000,2006,129,16737,1Story,9,5,2004,Gd,TA,1980,1980,0,1980,2,3,1,Ex,8,Attchd,2004,Fin,3,770,WD ,Normal
412083,2006,72,16387,2Story,9,5,2006,Gd,TA,1738,1738,851,2589,2,4,1,Ex,11,Attchd,2006,RFn,3,831,New,Partial
342643,2006,111,16259,2Story,9,5,2006,TA,TA,1249,1249,1347,2596,3,4,1,Gd,9,Attchd,2006,RFn,3,840,New,Partial
252000,2006,110,16163,1Story,8,5,2004,Gd,TA,1618,1618,0,1618,2,2,1,Gd,6,Attchd,2004,Fin,3,880,WD ,Normal
465000,2006,107,13891,1Story,10,5,2006,Ex,TA,2076,2076,0,2076,2,2,1,Ex,7,Attchd,2006,Fin,3,850,New,Partial
293000,2006,108,12228,1Story,7,5,2006,Gd,TA,1721,1740,0,1740,2,4,1,Gd,8,Attchd,2006,RFn,3,874,New,Partial
415000,2006,120,14780,1Story,9,5,2005,Ex,TA,1868,1868,0,1868,2,2,1,Ex,7,Attchd,2005,Fin,3,1085,WD ,Normal
326000,2006,98,16033,1Story,9,5,2004,Gd,TA,1833,1850,0,1850,2,3,1,Gd,8,Attchd,2004,Fin,3,772,WD ,Normal
325300,2006,101,14215,2Story,8,5,2005,Gd,TA,1158,1158,1218,2376,3,4,1,Gd,9,BuiltIn,2005,RFn,3,853,New,Partial
309000,2006,108,13418,2Story,8,5,2004,Gd,TA,1117,1132,1320,2452,3,4,1,Gd,9,BuiltIn,2004,Fin,3,691,WD ,Normal
300000,2006,120,13975,2Story,9,5,2005,Gd,TA,1090,1117,1089,2206,2,4,1,Ex,10,BuiltIn,2005,Fin,3,670,New,Partial
275500,2006,80,10240,2Story,8,5,2005,Gd,TA,1030,1038,1060,2098,2,3,1,Ex,8,Attchd,2005,RFn,3,878,WD ,Normal
338500,2006,82,9942,2Story,9,5,2005,Ex,TA,1606,1625,466,2091,2,3,1,Ex,8,Attchd,2005,RFn,2,521,New,Partial
345000,2006,85,11924,2Story,9,5,2005,Ex,TA,1175,1182,1142,2324,3,4,1,Ex,11,BuiltIn,2005,Fin,3,736,New,Partial
344133,2006,103,12867,2Story,8,5,2005,Gd,TA,1209,1209,1044,2253,2,3,1,Ex,8,Attchd,2005,Fin,2,575,New,Partial
298236,2006,82,10672,2Story,8,5,2006,Gd,TA,1054,1054,1335,2389,2,4,1,Gd,10,BuiltIn,2006,Fin,3,672,New,Partial
329900,2006,82,11643,2Story,8,5,2005,Gd,TA,1524,1544,814,2358,2,4,1,Ex,10,BuiltIn,2005,Fin,3,784,New,Partial
360000,2006,90,12378,1Story,9,5,2003,Gd,TA,1896,1944,0,1944,2,3,1,Ex,8,Attchd,2003,Fin,3,708,WD ,Normal
281000,2006,86,11065,2Story,8,5,2006,Gd,TA,1085,1120,850,1970,2,3,1,Ex,8,BuiltIn,2006,Fin,3,753,New,Partial
372397,2006,121,13758,1Story,9,5,2005,Ex,TA,1792,1792,0,1792,2,2,1,Gd,6,Attchd,2005,RFn,3,925,New,Partial
378000,2006,131,14828,1Story,9,5,2004,Ex,TA,1780,1780,0,1780,2,2,1,Ex,7,Attchd,2004,Fin,3,816,WD ,Normal
374000,2006,72,11846,1Story,9,5,2003,Gd,TA,1792,1792,0,1792,2,2,1,Ex,6,Attchd,2003,Fin,3,874,WD ,Normal
437154,2006,56,20431,2Story,9,5,2005,Ex,TA,1848,1848,880,2728,2,4,1,Ex,10,Attchd,2006,Fin,3,706,New,Partial
275000,2006,74,10927,2Story,8,5,2005,Gd,TA,1058,1058,846,1904,2,3,1,Ex,8,BuiltIn,2003,Fin,2,736,WD ,Normal
279000,2006,,13215,2Story,8,5,2004,Gd,TA,1420,1426,488,1914,2,3,1,Gd,9,BuiltIn,2004,RFn,3,746,WD ,Normal
185850,2006,43,7052,1Story,7,5,2005,Gd,TA,1364,1364,0,1364,2,2,1,Gd,6,Attchd,2005,RFn,2,484,WD ,Normal
282500,2006,48,5911,1Story,9,5,2005,Ex,TA,1560,1565,0,1565,2,2,1,Ex,6,Attchd,2005,RFn,2,556,WD ,Normal
202500,2006,48,6955,1Story,7,5,2005,Gd,TA,1368,1368,0,1368,2,2,1,Gd,6,Attchd,2005,RFn,2,474,New,Partial
202665,2006,40,6792,1Story,7,5,2005,Gd,TA,1368,1368,0,1368,2,2,1,Gd,6,Attchd,2005,RFn,2,474,New,Partial
332200,2006,61,7740,1Story,9,5,2006,Gd,TA,1686,1686,0,1686,2,1,1,Ex,6,Attchd,2006,Fin,3,899,New,Partial
310090,2006,48,6373,1Story,9,5,2006,Ex,TA,1666,1666,0,1666,2,2,1,Gd,6,Attchd,2006,RFn,2,575,New,Partial
171750,2006,,3136,1Story,7,5,2003,Gd,TA,1405,1405,0,1405,2,2,1,Gd,6,Attchd,2003,RFn,2,478,WD ,Normal
169990,2006,65,10237,1Story,6,5,2005,Gd,TA,1316,1316,0,1316,2,3,1,Gd,6,Attchd,2005,Fin,2,397,New,Partial
170440,2006,65,10237,2Story,6,5,2005,Gd,TA,728,728,728,1456,2,3,1,Gd,8,Attchd,2005,Fin,2,390,New,Partial
169985,2006,65,10237,2Story,7,5,2006,Gd,TA,738,738,754,1492,2,3,1,Gd,8,Attchd,2006,Fin,2,440,New,Partial
179665,2006,58,17104,2Story,7,5,2006,Gd,TA,654,664,832,1496,2,3,1,Gd,7,Attchd,2006,RFn,2,426,New,Partial
219210,2006,58,14054,2Story,7,5,2006,Gd,TA,879,879,984,1863,2,4,1,Gd,9,BuiltIn,2006,Fin,3,660,New,Partial
174190,2006,102,11660,1Story,6,5,2006,Gd,TA,1326,1326,0,1326,2,3,1,Gd,6,Attchd,2006,Fin,2,427,New,Partial
172785,2006,105,15578,2Story,6,5,2006,Gd,TA,728,728,728,1456,2,3,1,TA,8,Attchd,2006,RFn,2,429,New,Partial
258000,2006,96,11631,2Story,8,5,2004,Gd,TA,1052,1052,1321,2373,2,4,1,Gd,9,BuiltIn,2004,Fin,3,632,New,Partial
185101,2006,75,9073,2Story,7,5,2006,Gd,TA,738,738,754,1492,2,3,1,Gd,8,Attchd,2006,Fin,2,440,New,Partial
210250,2006,43,3087,1Story,7,5,2006,Gd,TA,1220,1364,0,1364,2,2,1,Gd,6,Attchd,2006,Fin,2,437,New,Partial
234000,2006,,3196,1Story,7,5,2003,Gd,TA,1374,1557,0,1557,2,2,1,Gd,7,Attchd,2003,Fin,2,420,WD ,Normal
215000,2006,,3196,1Story,8,5,2003,Gd,TA,1273,1456,0,1456,2,2,1,Gd,7,Attchd,2003,Fin,2,400,WD ,Normal
246990,2006,,2938,1Story,7,5,2002,Gd,TA,1368,1511,0,1511,2,2,1,Gd,5,Attchd,2002,Fin,2,398,WD ,Normal
178740,2006,,3072,1Story,7,5,2004,Gd,TA,1375,1414,0,1414,2,2,1,Gd,6,Attchd,2004,Fin,2,398,WD ,Normal
225000,2006,,3072,1Story,7,5,2004,Gd,TA,1365,1548,0,1548,2,2,1,Gd,7,Attchd,2004,Fin,2,388,WD ,Normal
167240,2006,43,3010,1Story,7,5,2005,Gd,TA,1248,1248,0,1248,2,2,1,Gd,5,Attchd,2005,Fin,2,438,New,Partial
156820,2006,43,3010,1Story,7,5,2005,Gd,TA,1142,1142,0,1142,2,2,1,Gd,6,Attchd,2005,Fin,2,440,New,Partial
213490,2006,43,3013,1Story,7,5,2005,Gd,TA,1362,1506,0,1506,2,2,1,Gd,6,Attchd,2005,Fin,2,440,WD ,Normal
264561,2006,53,3982,1Story,8,5,2006,Gd,TA,1520,1567,0,1567,2,1,1,Ex,7,Attchd,2006,Fin,3,648,New,Partial
246578,2006,53,4045,1Story,7,5,2006,Gd,TA,1356,1500,0,1500,2,2,1,Gd,6,Attchd,2006,Fin,3,648,New,Partial
192140,2006,60,21930,2Story,5,5,2005,Gd,TA,732,734,1104,1838,2,4,1,TA,7,BuiltIn,2005,Fin,2,372,WD ,Normal
183200,2006,,7861,2Story,6,5,2002,Gd,TA,783,807,702,1509,2,3,1,Gd,7,Attchd,2002,Fin,2,393,WD ,Normal
178000,2006,74,9056,2Story,8,5,2004,Gd,TA,707,707,707,1414,2,3,1,Gd,6,Attchd,2004,Fin,2,403,WD ,Normal
201490,2006,59,9171,2Story,7,5,2004,Gd,TA,848,848,750,1598,2,3,1,Gd,7,Attchd,2004,Fin,2,433,WD ,Normal
230500,2006,106,11194,2Story,8,5,2000,Gd,TA,1406,1454,482,1936,2,3,1,Gd,7,Attchd,2000,RFn,2,504,WD ,Normal
180000,2006,63,7875,2Story,7,5,2003,Gd,TA,783,807,702,1509,2,3,1,Gd,8,Attchd,2003,Fin,2,393,WD ,Normal
172400,2006,,8121,2Story,6,5,2000,TA,TA,953,953,711,1664,2,3,1,TA,7,Attchd,2000,RFn,2,460,WD ,Normal
215000,2006,,8658,2Story,6,5,2000,TA,TA,982,1008,881,1889,2,3,1,TA,9,Attchd,2000,Fin,2,431,WD ,Normal
199900,2006,,11214,2Story,7,5,1998,Gd,TA,930,956,930,1886,2,4,1,Gd,10,Attchd,1998,Fin,2,431,WD ,Normal
173000,2006,58,10852,2Story,6,5,2000,TA,TA,959,959,712,1671,2,3,1,TA,7,Attchd,2000,Fin,2,472,WD ,Normal
287602,2006,,12104,2Story,7,5,2006,Gd,TA,1035,1082,1240,2322,3,4,1,Gd,8,Attchd,2006,RFn,3,617,New,Partial
230000,2006,66,8738,2Story,7,5,1999,Gd,TA,975,1005,1286,2291,2,4,1,Gd,8,BuiltIn,1999,Fin,2,429,WD ,Normal
348000,2006,82,9452,2Story,8,5,1997,Gd,TA,1396,1407,985,2392,2,3,1,Gd,7,Attchd,1997,Fin,3,870,WD ,Normal
286000,2006,84,9660,2Story,8,5,1998,Gd,TA,1044,1079,897,1976,2,3,1,Gd,7,Attchd,1998,Fin,3,885,WD ,Normal
300000,2006,83,9545,2Story,8,5,2000,Gd,TA,1160,1205,1029,2234,2,3,1,Gd,7,BuiltIn,2000,RFn,3,768,WD ,Normal
625000,2006,118,35760,2Story,10,5,1995,Gd,Gd,1930,1831,1796,3627,3,4,1,Gd,10,Attchd,1995,Fin,3,807,WD ,Normal
405000,2006,,9233,2Story,9,5,2000,Gd,TA,1540,1540,1315,2855,2,4,1,Ex,9,Attchd,2000,RFn,3,774,WD ,Normal
280000,2006,78,12011,2Story,8,5,1998,Gd,TA,1086,1086,838,1924,2,3,1,Gd,7,Attchd,1998,RFn,2,592,WD ,Normal
258000,2006,93,12090,2Story,8,5,1998,Gd,TA,1141,1165,1098,2263,2,4,1,Gd,10,BuiltIn,1998,Fin,2,420,WD ,Abnorml
350000,2006,83,10019,2Story,8,5,1995,Gd,TA,1342,1358,1368,2726,2,4,1,Gd,9,Attchd,1995,RFn,3,725,WD ,Normal
584500,2006,114,17242,2Story,9,5,1993,Gd,Gd,1733,1933,1567,3500,3,4,1,Ex,11,Attchd,1993,RFn,3,959,WD ,Normal
321000,2006,,10236,2Story,8,5,1994,Gd,TA,1290,1305,1189,2494,2,4,1,Gd,9,Attchd,1994,Fin,3,803,WD ,Normal
290000,2006,92,10120,2Story,8,5,1994,Gd,TA,1165,1203,1323,2526,2,4,1,Gd,8,Attchd,1994,RFn,3,844,WD ,Normal
315000,2006,,12585,2Story,8,5,1993,Gd,TA,1286,1565,1234,2799,2,3,1,Gd,8,Attchd,1993,Fin,3,704,WD ,Normal
252000,2006,75,12447,2Story,8,5,2005,Gd,TA,1100,1116,848,1964,2,3,1,Gd,8,BuiltIn,2005,Fin,2,760,New,Partial
336820,2006,49,15218,1Story,8,5,2006,Gd,TA,1670,1670,0,1670,2,2,1,Gd,6,Attchd,2006,RFn,3,928,New,Partial
423000,2006,49,20896,1Story,8,5,2005,Gd,TA,2077,2097,0,2097,1,1,1,Ex,8,Attchd,2005,Fin,3,1134,New,Partial
290000,2006,85,10182,1Story,8,5,2006,Gd,TA,1660,1660,0,1660,2,3,1,Gd,8,Attchd,2006,RFn,2,500,New,Partial
232000,2006,73,8688,1Story,7,5,2005,Gd,TA,1616,1616,0,1616,2,3,1,Gd,7,Attchd,2005,RFn,3,834,WD ,Normal
199000,2006,85,10936,1Story,8,5,2006,Gd,TA,1504,1504,0,1504,2,3,1,Gd,7,Attchd,2006,Fin,2,510,New,Partial
198600,2006,72,8640,1Story,8,5,2006,Gd,TA,1278,1278,0,1278,2,2,1,Gd,5,Attchd,2006,RFn,2,584,New,Partial
405749,2006,100,13162,2Story,9,5,2006,Gd,TA,2036,2036,604,2640,3,3,1,Ex,11,Attchd,2006,RFn,3,792,New,Partial
232600,2006,81,11216,1Story,8,5,2006,Gd,TA,1489,1489,0,1489,2,3,1,Gd,7,Attchd,2006,RFn,2,776,New,Partial
266000,2006,84,10728,2Story,8,5,2006,Gd,TA,1095,1095,844,1939,2,3,1,Gd,8,Attchd,2006,RFn,3,1053,New,Partial
186500,2006,65,8125,2Story,7,5,2005,Gd,TA,756,756,797,1553,2,3,1,Gd,6,Attchd,2005,RFn,2,615,New,Partial
200825,2006,65,8125,2Story,6,5,2005,Gd,TA,858,858,858,1716,2,3,1,Gd,7,Attchd,2005,RFn,2,615,WD ,Normal
197000,2006,65,8125,2Story,7,5,2006,Gd,TA,770,778,798,1576,2,3,1,Gd,6,Attchd,2006,RFn,2,614,New,Partial
185000,2006,60,7200,1Story,6,5,2006,Gd,TA,1262,1262,0,1262,2,2,1,Gd,5,Attchd,2006,Fin,2,572,New,Partial
176000,2006,62,7500,1Story,7,5,2005,Gd,TA,1257,1266,0,1266,2,3,1,Gd,6,Attchd,2005,Unf,2,453,WD ,Normal
187750,2006,60,7200,1Story,7,5,2006,Gd,TA,1293,1301,0,1301,2,2,1,Gd,5,Attchd,2006,RFn,2,572,New,Partial
139500,2006,74,7733,1Story,6,5,2005,TA,TA,1142,1142,0,1142,1,3,1,Gd,5,,,,0,0,WD ,Normal
186800,2006,91,11024,1Story,7,5,2005,Gd,TA,1400,1400,0,1400,2,3,1,Gd,6,Attchd,2005,RFn,2,612,New,Partial
132000,2006,63,13072,1Story,6,5,2005,TA,TA,1131,1131,0,1131,1,3,1,Gd,6,,,,0,0,New,Partial
142500,2006,63,13072,1Story,6,5,2005,Gd,TA,1141,1141,0,1141,1,3,1,TA,6,Detchd,2005,Unf,2,484,WD ,Abnorml
158000,2006,63,13072,1Story,6,5,2004,TA,TA,1158,1158,0,1158,1,3,1,Gd,5,Detchd,2006,Unf,2,576,New,Partial
184000,2006,65,7800,2Story,7,5,2005,Gd,TA,891,891,795,1686,2,3,1,Gd,8,Attchd,2005,Fin,2,462,WD ,Normal
184900,2006,74,7632,2Story,7,5,2005,Gd,TA,784,831,754,1585,2,3,1,Gd,7,Attchd,2005,RFn,2,449,WD ,Normal
187000,2006,70,8304,2Story,6,5,1997,TA,TA,941,941,896,1837,2,3,1,TA,7,Attchd,1997,RFn,2,688,WD ,Normal
175900,2006,65,7153,2Story,6,5,1992,Gd,Gd,761,810,793,1603,2,3,1,Gd,7,Attchd,1992,RFn,2,484,WD ,Normal
248500,2006,70,9370,2Story,6,5,1992,Gd,TA,836,844,887,1731,2,3,1,Gd,7,Attchd,1992,RFn,2,462,WD ,Family
172000,2006,50,7175,1Story,6,5,1990,Gd,TA,1398,1398,0,1398,2,2,1,Gd,5,Attchd,1990,RFn,2,542,WD ,Normal
151000,2006,50,7175,1Story,6,5,1991,Gd,TA,1217,1217,0,1217,2,2,1,Gd,5,Attchd,1991,RFn,2,484,WD ,Normal
150000,2006,,9019,2Story,6,5,1994,TA,TA,636,636,684,1320,2,3,1,Gd,6,Attchd,1994,Fin,2,472,WD ,Normal
107000,2006,,8900,1Story,4,4,1966,TA,TA,1056,1056,0,1056,1,2,1,TA,5,Detchd,1966,Unf,1,384,WD ,Normal
119900,2006,60,7800,1Story,5,5,1965,TA,TA,828,965,0,965,1,3,1,TA,6,Detchd,1979,Unf,1,300,WD ,Abnorml
129500,2006,70,9100,1Story,5,4,1962,TA,TA,988,988,0,988,1,3,1,TA,6,Detchd,1977,Unf,2,624,WD ,Normal
125000,2006,70,9100,1Story,5,5,1963,TA,TA,1728,1728,0,1728,2,6,2,TA,10,Detchd,1963,Unf,2,504,ConLI,Abnorml
119500,2006,68,8927,1.5Fin,6,6,1977,TA,Gd,0,1286,368,1654,2,4,2,TA,10,Attchd,1977,RFn,2,528,WD ,Normal
144000,2006,,9240,1Story,5,6,1962,TA,TA,864,1211,0,1211,1,2,1,TA,6,Detchd,1972,Unf,2,576,WD ,Normal
151000,2006,88,8471,SLvl,6,7,1977,TA,TA,506,1212,0,1212,1,3,1,TA,6,Attchd,1978,Unf,2,492,WD ,Normal
126000,2006,,9308,1Story,5,5,1965,TA,TA,984,984,0,984,1,3,1,TA,5,Attchd,1965,Unf,1,310,WD ,Normal
116000,2006,65,8450,1Story,5,6,1968,TA,TA,882,909,0,909,1,3,1,TA,5,Attchd,1968,Unf,1,294,COD,Normal
133500,2006,,8638,1Story,5,6,1963,TA,TA,925,925,0,925,1,2,1,TA,5,Detchd,1990,Unf,2,484,WD ,Normal
120875,2006,,13052,1Story,5,6,1965,TA,TA,1024,1024,0,1024,1,3,1,TA,5,Attchd,1965,Unf,1,308,WD ,Normal
137000,2006,,13526,1Story,5,6,1965,TA,TA,935,935,0,935,1,3,1,TA,5,Attchd,1965,Unf,1,288,WD ,Normal
124000,2006,,8020,1Story,5,6,1964,TA,TA,912,912,0,912,1,3,1,TA,6,,,,0,0,WD ,Normal
135000,2006,65,6993,1Story,5,7,1961,TA,TA,912,1236,0,1236,1,3,1,TA,6,Attchd,1961,Unf,1,288,WD ,Normal
129200,2006,,8789,1Story,5,6,1967,TA,TA,912,941,0,941,1,3,1,TA,6,Attchd,1967,Unf,1,288,WD ,Normal
260000,2006,100,14330,SLvl,7,4,1974,Gd,Fa,1748,2151,495,2646,2,3,1,Gd,9,Attchd,1974,RFn,2,550,WD ,Normal
260000,2006,121,16059,2Story,8,5,1991,Gd,TA,1288,1301,1116,2417,2,4,1,Gd,9,Attchd,1991,Unf,2,462,WD ,Normal
334000,2006,105,11025,2Story,8,5,1992,Gd,TA,1334,1520,1306,2826,2,3,1,Gd,9,Attchd,1992,RFn,3,888,WD ,Normal
310000,2006,,14541,2Story,8,7,1993,Gd,Gd,1338,1352,1168,2520,2,5,1,Gd,10,Attchd,1993,RFn,3,796,WD ,Abnorml
268000,2006,,13346,2Story,7,5,1992,Gd,TA,1095,1166,1129,2295,2,4,1,Gd,9,Attchd,1992,RFn,2,590,WD ,Normal
262000,2006,89,12461,1Story,8,5,1994,Gd,TA,1624,1624,0,1624,2,2,1,Gd,5,Attchd,1994,RFn,3,757,WD ,Normal
176400,2006,34,3628,1Story,7,5,2004,Gd,TA,1143,1143,0,1143,1,1,1,Gd,5,Attchd,2004,RFn,2,588,WD ,Normal
197000,2006,37,3316,1Story,8,5,2005,Gd,TA,1247,1247,0,1247,1,1,1,Gd,4,Attchd,2005,Fin,2,550,WD ,Normal
151000,2006,30,3180,2Story,7,5,2005,TA,TA,600,520,600,1200,2,2,1,Gd,4,Detchd,2005,RFn,2,480,WD ,Normal
147400,2006,24,2544,2Story,7,5,2005,Gd,TA,600,520,623,1223,2,2,1,Gd,4,Detchd,2005,RFn,2,480,WD ,Normal
149900,2006,24,2544,2Story,7,5,2005,Gd,TA,600,520,623,1223,2,2,1,Gd,4,Detchd,2005,RFn,2,480,WD ,Normal
144152,2006,30,3180,2Story,7,5,2005,Gd,TA,600,520,600,1200,2,2,1,Gd,4,Detchd,2005,RFn,2,480,WD ,Abnorml
166000,2006,,2998,2Story,6,5,2000,Gd,TA,756,768,756,1524,2,2,1,Gd,4,Detchd,2000,Unf,2,440,WD ,Normal
183900,2006,35,3735,2Story,7,5,1999,Gd,TA,691,713,739,1452,2,3,1,Gd,6,Detchd,1999,Unf,2,506,WD ,Normal
165000,2006,,2651,2Story,7,5,2000,Gd,TA,673,673,709,1382,2,3,1,Gd,6,Detchd,2000,Unf,2,490,WD ,Normal
139000,2006,,4447,2Story,7,5,2003,Gd,TA,530,530,550,1080,2,2,1,Gd,4,Attchd,2003,RFn,2,496,WD ,Normal
200000,2006,114,8314,2Story,7,5,1997,Gd,TA,569,854,840,1694,2,3,1,Gd,6,BuiltIn,1997,Unf,1,434,WD ,Normal
221000,2006,60,7180,1Story,8,5,2001,Gd,TA,1568,1568,0,1568,2,3,1,Gd,6,Attchd,2001,RFn,2,564,WD ,Normal
270000,2006,30,9549,1Story,8,5,1995,Gd,Gd,1494,1494,0,1494,1,2,1,Ex,6,Attchd,1995,Fin,2,481,WD ,Normal
165000,2006,,11250,1Story,6,6,1977,Gd,TA,1208,1208,0,1208,1,3,1,TA,6,Attchd,1977,RFn,2,546,WD ,Normal
214000,2006,,3760,1Story,8,5,1980,Gd,TA,1235,1235,0,1235,1,1,1,TA,4,Attchd,1980,Fin,2,484,WD ,Normal
188000,2006,36,3640,1Story,8,5,1980,Gd,TA,1036,1036,0,1036,1,1,1,Gd,4,Detchd,1980,Fin,2,484,WD ,Normal
190000,2006,40,3874,1Story,8,5,1980,Gd,TA,1226,1226,0,1226,1,1,1,Gd,4,Attchd,1980,Fin,2,484,WD ,Normal
170000,2006,40,3876,1Story,8,5,1978,Gd,TA,1226,1226,0,1226,1,1,1,Gd,4,Attchd,1978,Fin,2,484,WD ,Normal
385000,2006,68,50271,1Story,9,5,1981,Gd,TA,1842,1842,0,1842,0,0,1,Gd,5,Attchd,1981,Fin,3,894,WD ,Normal
146500,2006,79,13110,1Story,5,6,1972,TA,TA,1153,1193,0,1193,2,2,1,TA,6,Attchd,1972,Fin,2,501,WD ,Normal
170000,2006,102,10192,SLvl,7,6,1968,TA,TA,570,1222,698,1920,3,4,1,Gd,8,Attchd,1968,RFn,2,487,WD ,Normal
262500,2006,,20781,1Story,7,7,1968,TA,TA,1568,2156,0,2156,2,3,1,TA,9,Attchd,1968,RFn,2,508,WD ,Normal
179900,2006,90,11700,2Story,6,6,1968,TA,TA,708,708,708,1416,2,3,1,TA,7,Attchd,1968,RFn,2,776,WD ,Normal
250000,2006,,11029,2Story,6,7,1968,TA,TA,1054,1512,1142,2654,2,4,1,Gd,9,Attchd,1968,Unf,2,619,WD ,Normal
165150,2006,80,10400,2Story,6,5,1972,TA,TA,732,1012,778,1790,1,4,1,TA,8,Attchd,1972,RFn,2,484,WD ,Normal
164500,2006,78,10140,1Story,7,6,1967,TA,TA,1334,1334,0,1334,2,3,1,TA,7,Attchd,1967,RFn,2,477,WD ,Normal
140000,2006,80,9600,1Story,7,5,1969,TA,TA,1164,1164,0,1164,1,3,1,TA,6,Attchd,1969,Unf,2,528,COD,Normal
